customer_id,age,tenure_months,monthly_charge,state,plan,signup_date,support_tickets,churned,last_payment,data_source,cancellation_reason,notes
C04196,55,109,59.25,FL,pro,2020-08-08,1,0,$82.82,crm_export,,note-4196
C04197,26,39,43.15,FL,basic,2021-05-10,1,0,$64.08,crm_export,,note-4197
C04198,81,1,56.96,TX,enterprise,2021-09-30,2,0,$50.25,crm_export,,note-4198
C04199,33,47,57.69,CA,enterprise,2020-01-10,0,0,$92.15,crm_export,,note-4199
C04200,63,54,,CA,pro,2020-08-21,1,0,$100.65,crm_export,,note-4200
C04201,999,74,51.56,FL,basic,2022-05-04,1,0,$47.03,crm_export,,note-4201
C04202,41,40,63.22,WA,enterprise,2021-01-03,2,0,$48.92,crm_export,,note-4202
C04203,26,110,,WA,pro,2020-12-04,0,1,$75.58,crm_export,moved,note-4203
C04204,37,77,116.85,TX,pro,2021-02-18,4,0,$77.45,crm_export,,note-4204
C04205,72,118,60.15,TX,basic,2020-06-23,1,0,$79.66,crm_export,,note-4205
C04206,78,44,78.6,CA,enterprise,2022-06-10,2,0,$106.87,crm_export,,note-4206
C04207,80,78,55.58,CA,pro,2020-12-27,1,0,$50.57,crm_export,,note-4207
C04208,33,43,55.26,FL,basic,2022-07-01,1,0,$70.80,crm_export,,note-4208
C04209,58,83,,TX,enterprise,2023-03-05,1,0,$84.42,crm_export,,note-4209
C04210,28,89,,TX,pro,2021-11-01,2,1,$84.21,crm_export,moved,note-4210
C04211,65,38,39.83,NY,enterprise,2023-07-03,1,0,$57.04,crm_export,,note-4211
C04212,45,112,74.59,NY,basic,2020-10-01,2,0,$57.83,crm_export,,note-4212
C04213,65,102,96.9,WA,basic,2023-09-08,3,0,$60.82,crm_export,,note-4213
C04214,63,107,25.33,WA,pro,2021-03-26,2,1,$104.07,crm_export,moved,note-4214
C04215,84,26,56.27,FL,basic,2021-02-27,0,0,$50.43,crm_export,,note-4215
C04216,999,86,35.83,NY,pro,2023-10-03,1,0,$63.51,crm_export,,note-4216
C04217,40,12,63.39,FL,pro,2021-09-30,5,0,$85.51,crm_export,,note-4217
C04218,53,12,96.89,NY,basic,2022-11-12,3,0,$48.22,crm_export,,note-4218
C04219,28,116,58.83,TX,pro,2023-01-28,0,0,$75.16,crm_export,,note-4219
C04220,25,18,68.81,CA,basic,2021-09-19,0,0,$32.01,crm_export,,note-4220
C04221,52,103,106.38,FL,pro,2021-03-21,5,0,$73.85,crm_export,,note-4221
C04222,73,51,,CA,pro,2021-11-18,1,0,$71.05,crm_export,,note-4222
C04223,53,36,51.0,FL,basic,2021-06-23,0,0,$73.27,crm_export,,note-4223
C04224,70,8,73.97,FL,basic,2021-08-05,2,0,$52.62,crm_export,,note-4224
C04225,29,81,49.31,CA,basic,2020-11-28,2,0,$74.55,crm_export,,note-4225
C04226,48,86,80.51,TX,basic,2023-07-04,1,1,$69.22,crm_export,moved,note-4226
C04227,59,56,82.88,NY,pro,2022-03-12,1,0,$95.98,crm_export,,note-4227
C04228,41,97,35.82,TX,basic,2023-01-20,1,0,$82.76,crm_export,,note-4228
C04229,18,38,74.38,CA,basic,2022-07-11,2,0,$41.02,crm_export,,note-4229
C04230,22,66,67.06,FL,basic,2021-05-09,3,0,$53.35,crm_export,,note-4230
C04231,80,34,83.62,calif.,pro,2021-03-21,0,0,$57.67,crm_export,,note-4231
C04232,58,69,,NY,pro,2023-10-07,2,0,$73.61,crm_export,,note-4232
C04233,35,16,81.94,WA,basic,2020-02-03,2,1,$66.62,crm_export,service,note-4233
C04234,35,57,62.42,FL,basic,2021-02-16,2,0,$66.53,crm_export,,note-4234
C04235,20,65,93.33,FL,basic,2022-10-27,0,0,$126.35,crm_export,,note-4235
C04236,81,66,48.17,CA,basic,2022-02-03,0,0,$59.74,crm_export,,note-4236
C04237,999,53,36.99,TX,basic,2022-05-13,1,0,$97.82,crm_export,,note-4237
C04238,68,77,-9.88,FL,pro,2020-01-31,0,0,$67.05,crm_export,,note-4238
C04239,34,61,68.25,WA,basic,2020-11-02,0,0,$26.43,crm_export,,note-4239
C04240,40,33,49.46,FL,basic,2022-04-19,2,1,$73.83,crm_export,price,note-4240
C04241,36,25,79.94,CA,pro,2021-03-16,4,1,$92.38,crm_export,service,note-4241
C04242,73,77,20.72,FL,pro,2021-10-20,1,0,$82.67,crm_export,,note-4242
C04243,20,112,53.82,CA,basic,2023-09-01,2,0,$75.12,crm_export,,note-4243
C04244,41,90,,NY,basic,2022-06-12,0,0,$70.47,crm_export,,note-4244
C04245,36,76,,WA,pro,2022-06-01,3,0,$60.11,crm_export,,note-4245
C04246,36,110,,WA,basic,2020-10-02,1,0,$87.92,crm_export,,note-4246
C04247,30,107,56.07,WA,pro,2022-04-13,3,0,$61.32,crm_export,,note-4247
C04248,79,60,69.18,NY,pro,2023-09-06,1,0,$57.19,crm_export,,note-4248
C04249,43,13,84.88,FL,pro,2022-06-14,0,0,$78.21,crm_export,,note-4249
C04250,999,76,93.82,ny,basic,2023-01-04,2,0,$64.00,crm_export,,note-4250
C04251,43,74,72.31,NY,basic,2023-08-29,1,1,$95.62,crm_export,price,note-4251
C04252,83,33,49.65,WA,pro,2023-06-15,0,0,$79.35,crm_export,,note-4252
C04253,40,101,58.55,WA,basic,2021-04-20,1,0,$54.44,crm_export,,note-4253
C04254,40,104,85.92,CA,basic,2021-02-17,5,0,$47.11,crm_export,,note-4254
C04255,39,39,44.47,FL,basic,2021-01-28,2,0,$58.53,crm_export,,note-4255
C04256,39,57,65.55,TX,basic,2022-12-14,1,0,$116.76,crm_export,,note-4256
C04257,24,23,60.35,FL,pro,2021-06-11,3,0,$65.25,crm_export,,note-4257
C04258,58,21,67.42,TX,enterprise,2023-02-25,0,0,$85.17,crm_export,,note-4258
C04259,19,31,44.77,ny,pro,2023-01-26,1,0,$43.89,crm_export,,note-4259
C04260,33,43,23.7,CA,basic,2022-07-21,2,0,$48.34,crm_export,,note-4260
C04261,31,32,83.02,TX,enterprise,2020-06-18,1,1,$66.23,crm_export,service,note-4261
C04262,37,18,94.1,WA,pro,2022-09-23,0,0,$104.02,crm_export,,note-4262
C04263,68,53,25.2,WA,basic,2020-10-16,1,0,$44.19,crm_export,,note-4263
C04264,58,74,79.22,NY,pro,2022-02-12,1,1,$57.41,crm_export,moved,note-4264
C04265,84,39,97.08,WA,basic,2020-11-15,1,0,$88.03,crm_export,,note-4265
C04266,41,64,84.9,calif.,basic,2020-03-27,1,0,$101.85,crm_export,,note-4266
C04267,80,32,59.58,TX,pro,2022-06-09,1,0,$78.75,crm_export,,note-4267
C04268,999,84,46.41,NY,basic,2021-09-23,2,0,$83.52,crm_export,,note-4268
C04269,51,77,72.02,TX,basic,2022-06-17,0,0,$52.06,crm_export,,note-4269
C04270,71,115,76.19,TX,pro,2021-11-17,4,0,$43.54,crm_export,,note-4270
C04271,53,6,72.4,FL,basic,2021-06-04,2,0,$47.08,crm_export,,note-4271
C04272,80,102,65.5,TX,basic,2020-01-22,2,0,$52.53,crm_export,,note-4272
C04273,39,40,42.93,TX,basic,2021-01-21,1,0,$74.51,crm_export,,note-4273
C04274,20,-1,80.57,ny,pro,2023-05-17,1,0,$45.61,crm_export,,note-4274
C04275,69,82,81.77,TX,pro,2022-11-22,1,1,$75.01,crm_export,moved,note-4275
C04276,22,20,75.02,TX,basic,2021-10-11,1,1,$63.70,crm_export,moved,note-4276
C04277,69,21,72.77,CA,pro,2020-02-14,0,0,$58.75,crm_export,,note-4277
C04278,67,117,111.98,WA,basic,2023-10-10,1,0,$87.70,crm_export,,note-4278
C04279,74,26,54.39,CA,basic,2022-10-31,0,0,$50.82,crm_export,,note-4279
C04280,50,65,102.04,WA,basic,2020-01-31,4,0,$98.71,crm_export,,note-4280
C04281,77,24,51.65,FL,basic,2020-10-21,1,0,$86.62,crm_export,,note-4281
C04282,29,14,,WA,basic,2020-08-26,2,0,$50.20,crm_export,,note-4282
C04283,47,0,,CA,pro,2023-06-17,0,0,$94.04,crm_export,,note-4283
C04284,26,1,62.67,NY,pro,2023-08-29,2,0,$47.84,crm_export,,note-4284
C04285,69,56,111.52,CA,enterprise,2021-08-02,1,0,$95.86,crm_export,,note-4285
C04286,65,52,81.73,TX,enterprise,2020-09-06,2,1,$76.66,crm_export,service,note-4286
C04287,72,4,48.07,WA,basic,2022-06-18,2,0,$38.42,crm_export,,note-4287
C04288,69,41,60.65,N.Y.,basic,2021-01-16,0,0,$44.09,crm_export,,note-4288
C04289,999,32,98.32,FL,basic,2020-06-18,4,0,$61.90,crm_export,,note-4289
C04290,22,68,93.08,WA,basic,2020-12-28,1,0,$87.36,crm_export,,note-4290
C04291,80,119,43.55,New York,pro,2020-12-21,0,0,$66.59,crm_export,,note-4291
C04292,51,82,66.52,FL,basic,2020-03-16,5,0,$66.09,crm_export,,note-4292
C04293,24,110,75.09,New York,basic,2022-09-07,1,0,$70.80,crm_export,,note-4293
C04294,80,23,57.31,FL,basic,2021-05-08,4,0,$30.10,crm_export,,note-4294
C04295,84,25,128.94,FL,pro,2022-02-09,1,1,$86.48,crm_export,moved,note-4295
C04296,47,90,75.84,FL,basic,2022-02-09,1,0,$96.79,crm_export,,note-4296
C04297,999,37,68.45,TX,pro,2022-12-14,2,1,$85.79,crm_export,service,note-4297
C04298,20,101,99.77,FL,basic,2022-12-03,1,0,$61.53,crm_export,,note-4298
C04299,24,55,60.87,TX,basic,2022-02-27,3,1,$52.30,crm_export,service,note-4299
C04300,36,24,95.19,FL,basic,2023-03-19,1,0,$48.36,crm_export,,note-4300
C04301,61,101,28.31,TX,pro,2022-03-08,0,0,$47.34,crm_export,,note-4301
C04302,26,66,58.66,NY,pro,2020-02-06,0,0,$115.29,crm_export,,note-4302
C04303,20,96,96.23,NY,basic,2023-04-16,1,0,$68.42,crm_export,,note-4303
C04304,62,54,109.25,NY,basic,2022-12-13,1,0,$88.09,crm_export,,note-4304
C04305,69,15,50.67,FL,basic,2021-08-17,0,0,$86.99,crm_export,,note-4305
C04306,67,81,47.75,WA,basic,2021-06-25,1,0,$72.85,crm_export,,note-4306
C04307,71,14,84.19,CA,basic,2023-06-07,0,0,$51.37,crm_export,,note-4307
C04308,71,79,54.42,CA,basic,2021-08-19,0,0,$80.37,crm_export,,note-4308
C04309,58,50,,TX,pro,2021-06-05,1,0,$48.35,crm_export,,note-4309
C04310,52,94,,FL,pro,2022-10-22,2,1,$82.05,crm_export,service,note-4310
C04311,75,104,56.4,CA,pro,2021-04-05,0,0,$49.26,crm_export,,note-4311
C04312,41,48,20.86,NY,pro,2021-07-19,1,0,$61.28,crm_export,,note-4312
C04313,24,-1,37.47,CA,enterprise,2022-12-27,0,0,$61.24,crm_export,,note-4313
C04314,68,13,70.25,CA,enterprise,2020-11-08,0,0,$97.98,crm_export,,note-4314
C04315,36,12,23.41,CA,basic,2020-01-17,2,0,$21.32,crm_export,,note-4315
C04316,83,119,62.57,FL,basic,2021-04-16,0,0,$116.62,crm_export,,note-4316
C04317,45,68,35.2,WA,basic,2020-08-29,1,0,$53.88,crm_export,,note-4317
C04318,75,54,111.0,TX,pro,2021-05-21,2,0,$67.53,crm_export,,note-4318
C04319,20,18,124.13,CA,basic,2020-04-10,1,0,$78.27,crm_export,,note-4319
C04320,62,34,43.55,WA,basic,2022-04-05,2,0,$76.55,crm_export,,note-4320
C04321,48,82,76.42,NY,basic,2021-12-17,1,0,$86.87,crm_export,,note-4321
C04322,48,98,45.99,CA,pro,2021-01-16,1,0,$82.21,crm_export,,note-4322
C04323,35,109,62.27,CA,basic,2022-05-29,1,0,$110.74,crm_export,,note-4323
C04324,83,48,115.09,NY,pro,2020-07-21,1,0,$84.63,crm_export,,note-4324
C04325,44,54,58.33,FL,basic,2020-01-15,3,0,$67.65,crm_export,,note-4325
C04326,74,19,62.85,NY,pro,2021-10-29,0,0,$58.94,crm_export,,note-4326
C04327,46,9,,TX,basic,2020-08-14,4,0,$58.42,crm_export,,note-4327
C04328,21,52,98.65,NY,pro,2023-04-13,3,0,$95.86,crm_export,,note-4328
C04329,76,69,,N.Y.,basic,2021-02-27,1,0,$105.10,crm_export,,note-4329
C04330,30,12,58.93,calif.,basic,2021-08-23,0,0,$90.08,crm_export,,note-4330
C04331,36,49,68.85,FL,enterprise,2021-02-15,1,0,$6.71,crm_export,,note-4331
C04332,75,76,53.47,TX,enterprise,2021-08-30,0,0,$25.06,crm_export,,note-4332
C04333,77,97,91.59,TX,pro,2020-05-15,4,0,$69.85,crm_export,,note-4333
C04334,79,112,100.05,N.Y.,enterprise,2023-07-31,3,0,$66.67,crm_export,,note-4334
C04335,46,40,34.7,FL,basic,2020-08-29,3,0,$70.40,crm_export,,note-4335
C04336,68,47,122.34,WA,basic,2021-07-07,2,0,$95.03,crm_export,,note-4336
C04337,39,104,34.42,CA,basic,2023-03-31,0,1,$94.04,crm_export,moved,note-4337
C04338,67,83,,N.Y.,pro,2021-08-20,0,1,$73.50,crm_export,price,note-4338
C04339,51,32,73.75,WA,pro,2022-09-07,1,0,$39.52,crm_export,,note-4339
C04340,21,82,57.41,FL,enterprise,2020-04-05,1,0,$45.42,crm_export,,note-4340
C04341,45,18,59.77,WA,pro,2021-02-18,0,0,$71.35,crm_export,,note-4341
C04342,49,53,,TX,pro,2022-11-29,3,0,$78.34,crm_export,,note-4342
C04343,35,36,75.21,NY,basic,2021-01-03,0,0,$45.65,crm_export,,note-4343
C04344,999,119,,N.Y.,basic,2021-08-02,0,1,$83.21,crm_export,moved,note-4344
C04345,51,-1,64.15,FL,basic,2020-04-22,0,0,$34.95,crm_export,,note-4345
C04346,21,102,50.73,CA,pro,2021-12-07,0,0,$16.74,crm_export,,note-4346
C04347,28,33,39.62,New York,basic,2021-05-03,1,0,$52.50,crm_export,,note-4347
C04348,69,4,,NY,enterprise,2023-04-19,2,0,$97.46,crm_export,,note-4348
C04349,41,79,41.25,TX,pro,2021-07-11,2,0,$100.45,crm_export,,note-4349
C04350,58,81,59.5,CA,basic,2023-03-04,2,1,$38.10,crm_export,moved,note-4350
C04351,999,17,80.81,FL,pro,2023-06-19,2,0,$39.63,crm_export,,note-4351
C04352,54,4,73.02,CA,basic,2023-03-20,4,0,$85.22,crm_export,,note-4352
C04353,45,13,119.36,WA,pro,2022-11-06,1,0,$61.19,crm_export,,note-4353
C04354,50,49,14.74,FL,basic,2022-03-28,0,0,$97.33,crm_export,,note-4354
C04355,73,15,81.73,NY,basic,2021-11-01,1,0,$84.89,crm_export,,note-4355
C04356,999,84,,NY,basic,2020-04-23,3,0,$88.33,crm_export,,note-4356
C04357,35,9,90.39,FL,basic,2020-07-07,1,0,$53.56,crm_export,,note-4357
C04358,62,94,87.91,CA,pro,2021-06-16,1,1,$78.88,crm_export,moved,note-4358
C04359,82,104,65.88,FL,enterprise,2022-07-07,2,0,$110.33,crm_export,,note-4359
C04360,18,86,74.32,TX,pro,2020-01-07,1,0,$72.84,crm_export,,note-4360
C04361,999,113,51.4,N.Y.,basic,2023-08-03,2,0,$69.10,crm_export,,note-4361
C04362,51,112,85.34,WA,enterprise,2023-10-21,0,0,$61.29,crm_export,,note-4362
C04363,82,5,23.03,New York,basic,2020-04-19,1,0,$37.96,crm_export,,note-4363
C04364,56,41,89.42,CA,basic,2020-05-14,1,0,$48.02,crm_export,,note-4364
C04365,74,91,,FL,pro,2023-04-03,2,1,$52.16,crm_export,moved,note-4365
C04366,29,40,57.82,TX,enterprise,2020-10-06,2,0,$37.11,crm_export,,note-4366
C04367,27,-1,64.19,FL,enterprise,2020-09-09,1,0,$39.13,crm_export,,note-4367
C04368,80,92,66.02,TX,pro,2020-09-19,3,0,$21.04,crm_export,,note-4368
C04369,53,119,,WA,basic,2022-09-08,2,0,$54.35,crm_export,,note-4369
C04370,999,39,150.84,WA,basic,2020-07-04,1,1,$83.50,crm_export,moved,note-4370
C04371,29,41,100.5,CA,basic,2020-09-14,0,0,$63.67,crm_export,,note-4371
C04372,33,2,55.87,TX,basic,2021-07-10,2,0,$63.76,crm_export,,note-4372
C04373,72,34,85.74,NY,basic,2022-04-20,0,0,$85.34,crm_export,,note-4373
C04374,38,33,86.83,TX,basic,2023-10-18,1,0,$103.78,crm_export,,note-4374
C04375,57,54,46.87,CA,basic,2020-11-28,2,1,$115.47,crm_export,service,note-4375
C04376,39,50,38.48,TX,basic,2020-12-22,1,0,$72.89,crm_export,,note-4376
C04377,35,102,68.42,CA,pro,2022-01-28,1,0,$64.36,crm_export,,note-4377
C04378,29,92,90.19,FL,basic,2021-08-07,0,0,$61.74,crm_export,,note-4378
C04379,80,87,29.7,TX,basic,2022-04-20,0,1,$81.82,crm_export,moved,note-4379
C04380,80,0,51.98,WA,pro,2020-12-11,1,0,$66.87,crm_export,,note-4380
C04381,25,56,84.32,WA,pro,2022-05-15,2,0,$66.95,crm_export,,note-4381
C04382,999,87,71.04,FL,basic,2023-07-19,1,0,$68.27,crm_export,,note-4382
C04383,55,29,105.41,TX,basic,2022-08-13,1,0,$51.16,crm_export,,note-4383
C04384,43,50,34.72,FL,enterprise,2022-10-26,1,0,$23.36,crm_export,,note-4384
C04385,66,87,128.8,FL,pro,2020-04-06,4,0,$56.62,crm_export,,note-4385
C04386,35,95,31.55,CA,basic,2023-06-17,1,0,$99.15,crm_export,,note-4386
C04387,21,102,19.27,NY,basic,2022-09-11,0,1,$98.21,crm_export,price,note-4387
C04388,40,51,68.53,WA,basic,2022-05-27,2,0,$88.80,crm_export,,note-4388
C04389,58,47,41.64,NY,basic,2020-08-04,3,1,$60.13,crm_export,service,note-4389
C04390,30,45,69.03,CA,basic,2022-02-14,1,0,$54.19,crm_export,,note-4390
C04391,72,80,68.16,WA,enterprise,2022-08-05,0,0,$102.49,crm_export,,note-4391
C04392,18,50,65.11,WA,basic,2022-05-22,2,0,$48.34,crm_export,,note-4392
C04393,22,48,48.94,FL,basic,2020-06-22,0,0,$70.79,crm_export,,note-4393
C04394,52,20,80.82,FL,pro,2020-02-27,0,0,$103.79,crm_export,,note-4394
C04395,52,57,62.07,NY,basic,2021-11-02,1,0,$72.48,crm_export,,note-4395
C04396,37,28,97.59,NY,pro,2022-10-01,2,0,$64.13,crm_export,,note-4396
C04397,35,62,65.49,ny,basic,2021-06-25,2,0,$93.20,crm_export,,note-4397
C04398,22,106,45.88,WA,basic,2022-08-20,3,0,$71.44,crm_export,,note-4398
C04399,62,93,27.81,TX,basic,2023-09-16,1,0,$73.92,crm_export,,note-4399
C04400,43,57,65.7,New York,enterprise,2023-05-30,2,0,$100.29,crm_export,,note-4400
C04401,25,117,38.27,New York,pro,2022-06-02,1,0,$19.10,crm_export,,note-4401
C04402,44,117,36.25,CA,pro,2022-10-16,1,0,$77.18,crm_export,,note-4402
C04403,80,53,83.19,TX,basic,2020-05-03,2,0,$54.67,crm_export,,note-4403
C04404,35,91,25.56,TX,pro,2020-04-29,1,0,$65.86,crm_export,,note-4404
C04405,77,41,105.3,FL,basic,2022-09-08,1,0,$72.26,crm_export,,note-4405
C04406,35,105,73.99,ny,pro,2023-01-26,1,0,$56.49,crm_export,,note-4406
C04407,30,44,68.9,NY,basic,2020-09-28,2,0,$74.57,crm_export,,note-4407
C04408,35,30,44.13,CA,pro,2022-04-09,0,0,$77.71,crm_export,,note-4408
C04409,39,16,89.11,WA,basic,2021-02-04,3,1,$74.07,crm_export,price,note-4409
C04410,26,101,69.93,N.Y.,basic,2020-05-31,1,0,$72.23,crm_export,,note-4410
C04411,57,35,,calif.,pro,2021-06-13,1,1,$67.65,crm_export,moved,note-4411
C04412,40,97,75.0,CA,basic,2021-09-18,0,0,$68.04,crm_export,,note-4412
C04413,66,10,27.93,TX,basic,2022-12-22,0,1,$71.59,crm_export,moved,note-4413
C04414,50,60,29.12,FL,enterprise,2023-04-25,0,1,$51.15,crm_export,price,note-4414
C04415,47,51,,WA,basic,2023-08-14,0,0,$95.40,crm_export,,note-4415
C04416,999,52,78.74,TX,basic,2020-05-26,1,1,$68.18,crm_export,moved,note-4416
C04417,28,20,69.92,TX,pro,2023-07-18,3,0,$61.93,crm_export,,note-4417
C04418,65,8,96.22,NY,pro,2021-12-25,1,0,$77.92,crm_export,,note-4418
C04419,24,41,47.0,TX,basic,2020-08-26,2,0,$67.71,crm_export,,note-4419
C04420,66,56,84.37,CA,basic,2022-06-25,2,0,$94.85,crm_export,,note-4420
C04421,84,95,,CA,basic,2020-03-25,0,0,$87.89,crm_export,,note-4421
C04422,69,55,46.42,FL,basic,2021-10-08,4,0,$71.86,crm_export,,note-4422
C04423,48,29,79.63,NY,pro,2023-03-05,0,0,$88.78,crm_export,,note-4423
C04424,39,31,68.35,WA,enterprise,2023-09-21,3,0,$74.71,crm_export,,note-4424
C04425,76,73,,NY,basic,2021-02-07,1,0,$46.92,crm_export,,note-4425
C04426,35,-1,71.05,WA,basic,2020-09-01,1,1,$87.80,crm_export,price,note-4426
C04427,50,108,,CA,pro,2022-03-26,0,0,$31.99,crm_export,,note-4427
C04428,69,52,66.16,CA,basic,2020-08-08,0,0,$0.34,crm_export,,note-4428
C04429,79,68,59.69,TX,pro,2023-10-02,2,1,$83.96,crm_export,service,note-4429
C04430,79,7,37.38,WA,basic,2021-04-03,1,0,$78.87,crm_export,,note-4430
C04431,23,23,,CA,basic,2020-09-17,5,0,$77.54,crm_export,,note-4431
C04432,78,102,49.93,TX,pro,2020-11-29,1,0,$97.79,crm_export,,note-4432
C04433,25,41,44.49,NY,enterprise,2021-06-08,3,0,$69.51,crm_export,,note-4433
C04434,57,50,63.98,ny,basic,2022-11-04,1,0,$62.43,crm_export,,note-4434
C04435,999,70,88.35,TX,pro,2023-04-29,1,0,$85.93,crm_export,,note-4435
C04436,61,6,74.64,New York,basic,2022-10-27,0,1,$55.72,crm_export,service,note-4436
C04437,81,60,56.72,NY,basic,2022-06-28,1,0,$65.24,crm_export,,note-4437
C04438,41,41,55.72,NY,basic,2021-01-13,0,1,$75.05,crm_export,price,note-4438
C04439,39,17,85.9,FL,basic,2023-08-05,1,0,$76.65,crm_export,,note-4439
C04440,39,50,,ny,pro,2023-10-31,1,0,$63.34,crm_export,,note-4440
C04441,41,53,89.93,N.Y.,basic,2022-06-03,0,0,$60.19,crm_export,,note-4441
C04442,63,22,23.15,CA,basic,2023-01-01,1,1,$47.60,crm_export,moved,note-4442
C04443,48,65,34.61,NY,basic,2021-02-28,1,0,$54.26,crm_export,,note-4443
C04444,67,89,57.14,CA,pro,2021-09-18,1,0,$106.38,crm_export,,note-4444
C04445,45,32,124.25,CA,enterprise,2023-02-01,0,1,$64.69,crm_export,service,note-4445
C04446,38,115,,NY,basic,2021-08-16,3,0,$73.79,crm_export,,note-4446
C04447,30,73,87.66,TX,basic,2022-11-28,1,0,$40.17,crm_export,,note-4447
C04448,54,92,78.91,CA,enterprise,2023-04-18,3,0,$121.26,crm_export,,note-4448
C04449,78,8,23.44,CA,basic,2023-07-31,0,0,$52.77,crm_export,,note-4449
C04450,75,92,73.92,WA,pro,2021-02-12,2,0,$46.50,crm_export,,note-4450
C04451,34,40,56.27,TX,basic,2021-10-28,2,0,$68.78,crm_export,,note-4451
C04452,50,85,49.58,FL,pro,2021-06-24,1,0,$52.15,crm_export,,note-4452
C04453,65,96,73.87,FL,basic,2021-12-04,0,0,$77.30,crm_export,,note-4453
C04454,59,30,58.22,CA,basic,2022-11-05,0,1,$39.77,crm_export,service,note-4454
C04455,22,31,91.73,FL,basic,2021-03-29,1,0,$92.74,crm_export,,note-4455
C04456,57,7,21.6,WA,basic,2020-11-22,3,0,$88.80,crm_export,,note-4456
C04457,20,72,71.88,TX,basic,2021-01-11,0,0,$67.63,crm_export,,note-4457
C04458,25,92,48.02,WA,enterprise,2022-12-08,2,0,$36.89,crm_export,,note-4458
C04459,61,49,59.76,N.Y.,basic,2023-10-27,0,0,$53.75,crm_export,,note-4459
C04460,24,19,77.62,TX,basic,2020-05-24,3,0,$71.25,crm_export,,note-4460
C04461,40,37,,CA,basic,2023-09-30,1,0,$45.79,crm_export,,note-4461
C04462,57,48,74.11,FL,basic,2020-02-14,1,1,$49.04,crm_export,price,note-4462
C04463,61,109,64.69,WA,basic,2022-01-11,0,0,$90.99,crm_export,,note-4463
C04464,47,14,53.49,TX,basic,2020-07-06,1,0,$73.10,crm_export,,note-4464
C04465,24,41,,WA,pro,2023-08-30,1,0,$72.47,crm_export,,note-4465
C04466,71,76,66.14,TX,pro,2022-12-02,2,0,$80.55,crm_export,,note-4466
C04467,81,28,50.8,TX,basic,2021-05-13,1,0,$66.72,crm_export,,note-4467
C04468,77,106,70.18,WA,pro,2022-08-18,1,0,$68.81,crm_export,,note-4468
C04469,68,109,63.05,CA,basic,2023-04-04,1,0,$79.12,crm_export,,note-4469
C04470,44,45,54.72,TX,basic,2020-10-31,0,0,$86.18,crm_export,,note-4470
C04471,76,89,109.75,CA,enterprise,2022-06-07,0,1,$79.96,crm_export,service,note-4471
C04472,50,-1,80.38,FL,pro,2021-02-23,1,0,$99.21,crm_export,,note-4472
C04473,27,81,60.43,ny,basic,2022-09-30,0,0,$70.49,crm_export,,note-4473
C04474,74,-1,73.65,WA,basic,2022-03-05,1,0,$43.06,crm_export,,note-4474
C04475,39,5,44.33,New York,basic,2022-10-02,0,0,$91.77,crm_export,,note-4475
C04476,80,41,59.08,FL,basic,2022-06-10,2,0,$65.10,crm_export,,note-4476
C04477,42,15,62.0,WA,pro,2022-06-09,0,0,$54.63,crm_export,,note-4477
C04478,76,35,38.83,WA,basic,2020-04-28,2,1,$84.25,crm_export,price,note-4478
C04479,53,76,79.68,TX,enterprise,2023-04-08,2,0,$77.42,crm_export,,note-4479
C04480,49,70,57.36,N.Y.,pro,2020-08-28,2,1,$44.43,crm_export,price,note-4480
C04481,37,25,,TX,basic,2021-07-02,3,0,$83.41,crm_export,,note-4481
C04482,73,2,55.78,FL,pro,2021-12-16,1,0,$107.49,crm_export,,note-4482
C04483,999,27,143.98,FL,pro,2023-04-03,1,0,$76.47,crm_export,,note-4483
C04484,49,54,53.43,NY,basic,2022-05-30,0,0,$64.88,crm_export,,note-4484
C04485,42,93,18.28,NY,basic,2020-09-13,1,0,$36.61,crm_export,,note-4485
C04486,54,43,30.0,FL,pro,2021-02-04,1,0,$111.02,crm_export,,note-4486
C04487,35,34,88.98,TX,enterprise,2020-10-06,2,1,$59.66,crm_export,moved,note-4487
C04488,62,66,103.41,TX,basic,2022-04-07,1,1,$41.84,crm_export,service,note-4488
C04489,43,8,52.96,WA,pro,2022-10-01,2,0,$72.22,crm_export,,note-4489
C04490,999,27,101.97,CA,pro,2022-09-19,0,1,$90.16,crm_export,moved,note-4490
C04491,31,4,88.54,NY,enterprise,2022-11-16,1,1,$94.72,crm_export,moved,note-4491
C04492,64,63,65.26,WA,basic,2022-09-09,1,0,$56.56,crm_export,,note-4492
C04493,35,53,63.49,WA,basic,2023-06-17,0,0,$68.03,crm_export,,note-4493
C04494,38,69,74.52,NY,pro,2023-06-23,1,0,$70.01,crm_export,,note-4494
C04495,60,74,91.94,WA,basic,2021-01-19,3,0,$89.53,crm_export,,note-4495
C04496,40,47,,NY,basic,2021-03-02,4,0,$81.86,crm_export,,note-4496
C04497,44,104,53.08,CA,basic,2020-03-19,0,1,$75.41,crm_export,price,note-4497
C04498,34,110,65.64,NY,basic,2021-01-09,1,1,$88.30,crm_export,price,note-4498
C04499,41,13,,TX,pro,2021-12-11,1,1,$42.76,crm_export,moved,note-4499
C04500,64,110,,CA,basic,2022-07-11,3,0,$78.42,crm_export,,note-4500
C04501,53,23,91.73,CA,pro,2023-05-10,0,0,$74.43,crm_export,,note-4501
C04502,84,29,,FL,basic,2022-04-11,0,0,$69.00,crm_export,,note-4502
C04503,69,63,76.83,FL,pro,2023-09-22,1,0,$65.01,crm_export,,note-4503
